I,J,X,Y,Zmin,Zbank,slope1,int1,slope2,int2
5,6,5500.000000,6000.000000,94.000000,94.000000,-1.000000,0.000000,1.337992,-4.375258
5,7,5500.000000,7000.000000,94.000000,94.000000,-1.000000,0.000000,1.337992,-4.375258
5,8,5500.000000,8000.000000,94.000000,94.000000,-1.000000,0.000000,1.337992,-4.375258
5,9,5500.000000,9000.000000,94.000000,94.000000,-1.000000,0.000000,1.337992,-4.375258
5,10,5500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
6,0,6500.000000,0.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,1,6500.000000,1000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,2,6500.000000,2000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,3,6500.000000,3000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,4,6500.000000,4000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,5,6500.000000,5000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,6,6500.000000,6000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,7,6500.000000,7000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,8,6500.000000,8000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,9,6500.000000,9000.000000,93.000000,93.000000,-1.000000,0.000000,1.337992,-4.375258
6,10,6500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
7,0,7500.000000,0.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,1,7500.000000,1000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,2,7500.000000,2000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,3,7500.000000,3000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,4,7500.000000,4000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,5,7500.000000,5000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,6,7500.000000,6000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,7,7500.000000,7000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,8,7500.000000,8000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,9,7500.000000,9000.000000,92.000000,92.000000,-1.000000,0.000000,1.337992,-4.375258
7,10,7500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
8,0,8500.000000,0.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,1,8500.000000,1000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,2,8500.000000,2000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,3,8500.000000,3000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,4,8500.000000,4000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,5,8500.000000,5000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,6,8500.000000,6000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,7,8500.000000,7000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,8,8500.000000,8000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,9,8500.000000,9000.000000,91.000000,91.000000,-1.000000,0.000000,1.337992,-4.375258
8,10,8500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
9,0,9500.000000,0.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,1,9500.000000,1000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,2,9500.000000,2000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,3,9500.000000,3000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,4,9500.000000,4000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,5,9500.000000,5000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,6,9500.000000,6000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,7,9500.000000,7000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,8,9500.000000,8000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,9,9500.000000,9000.000000,90.000000,90.000000,-1.000000,0.000000,1.337992,-4.375258
9,10,9500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
10,0,10500.000000,0.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,1,10500.000000,1000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,2,10500.000000,2000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,3,10500.000000,3000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,4,10500.000000,4000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,5,10500.000000,5000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,6,10500.000000,6000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,7,10500.000000,7000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,8,10500.000000,8000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,9,10500.000000,9000.000000,89.000000,89.000000,-1.000000,0.000000,1.337992,-4.375258
10,10,10500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
11,0,11500.000000,0.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,1,11500.000000,1000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,2,11500.000000,2000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,3,11500.000000,3000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,4,11500.000000,4000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,5,11500.000000,5000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,6,11500.000000,6000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,7,11500.000000,7000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,8,11500.000000,8000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,9,11500.000000,9000.000000,88.000000,88.000000,-1.000000,0.000000,1.337992,-4.375258
11,10,11500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
12,0,12500.000000,0.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,1,12500.000000,1000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,2,12500.000000,2000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,3,12500.000000,3000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,4,12500.000000,4000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,5,12500.000000,5000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,6,12500.000000,6000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,7,12500.000000,7000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,8,12500.000000,8000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,9,12500.000000,9000.000000,87.000000,87.000000,-1.000000,0.000000,1.337992,-4.375258
12,10,12500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
13,0,13500.000000,0.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,1,13500.000000,1000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,2,13500.000000,2000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,3,13500.000000,3000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,4,13500.000000,4000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,5,13500.000000,5000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,6,13500.000000,6000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,7,13500.000000,7000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,8,13500.000000,8000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,9,13500.000000,9000.000000,86.000000,86.000000,-1.000000,0.000000,1.337992,-4.375258
13,10,13500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
14,0,14500.000000,0.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,1,14500.000000,1000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,2,14500.000000,2000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,3,14500.000000,3000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,4,14500.000000,4000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,5,14500.000000,5000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,6,14500.000000,6000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,7,14500.000000,7000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,8,14500.000000,8000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,9,14500.000000,9000.000000,85.000000,85.000000,-1.000000,0.000000,1.337992,-4.375258
14,10,14500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
15,0,15500.000000,0.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,1,15500.000000,1000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,2,15500.000000,2000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,3,15500.000000,3000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,4,15500.000000,4000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,5,15500.000000,5000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,6,15500.000000,6000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,7,15500.000000,7000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,8,15500.000000,8000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,9,15500.000000,9000.000000,84.000000,84.000000,-1.000000,0.000000,1.337992,-4.375258
15,10,15500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
16,0,16500.000000,0.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,1,16500.000000,1000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,2,16500.000000,2000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,3,16500.000000,3000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,4,16500.000000,4000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,5,16500.000000,5000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,6,16500.000000,6000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,7,16500.000000,7000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,8,16500.000000,8000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,9,16500.000000,9000.000000,83.000000,83.000000,-1.000000,0.000000,1.337992,-4.375258
16,10,16500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
17,0,17500.000000,0.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,1,17500.000000,1000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,2,17500.000000,2000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,3,17500.000000,3000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,4,17500.000000,4000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,5,17500.000000,5000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,6,17500.000000,6000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,7,17500.000000,7000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,8,17500.000000,8000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,9,17500.000000,9000.000000,82.000000,82.000000,-1.000000,0.000000,1.337992,-4.375258
17,10,17500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
18,0,18500.000000,0.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,1,18500.000000,1000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,2,18500.000000,2000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,3,18500.000000,3000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,4,18500.000000,4000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,5,18500.000000,5000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,6,18500.000000,6000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,7,18500.000000,7000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,8,18500.000000,8000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,9,18500.000000,9000.000000,81.000000,81.000000,-1.000000,0.000000,1.337992,-4.375258
18,10,18500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19,0,19500.000000,0.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,1,19500.000000,1000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,2,19500.000000,2000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,3,19500.000000,3000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,4,19500.000000,4000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,5,19500.000000,5000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,6,19500.000000,6000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,7,19500.000000,7000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,8,19500.000000,8000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,9,19500.000000,9000.000000,80.000000,80.000000,-1.000000,0.000000,1.337992,-4.375258
19,10,19500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20,0,20500.000000,0.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,1,20500.000000,1000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,2,20500.000000,2000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,3,20500.000000,3000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,4,20500.000000,4000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,5,20500.000000,5000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,6,20500.000000,6000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,7,20500.000000,7000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,8,20500.000000,8000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,9,20500.000000,9000.000000,79.000000,79.000000,-1.000000,0.000000,1.337992,-4.375258
20,10,20500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21,0,21500.000000,0.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,1,21500.000000,1000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,2,21500.000000,2000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,3,21500.000000,3000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,4,21500.000000,4000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,5,21500.000000,5000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,6,21500.000000,6000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,7,21500.000000,7000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,8,21500.000000,8000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,9,21500.000000,9000.000000,78.000000,78.000000,-1.000000,0.000000,1.337992,-4.375258
21,10,21500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22,0,22500.000000,0.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,1,22500.000000,1000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,2,22500.000000,2000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,3,22500.000000,3000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,4,22500.000000,4000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,5,22500.000000,5000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,6,22500.000000,6000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,7,22500.000000,7000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,8,22500.000000,8000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,9,22500.000000,9000.000000,77.000000,77.000000,-1.000000,0.000000,1.337992,-4.375258
22,10,22500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23,0,23500.000000,0.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,1,23500.000000,1000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,2,23500.000000,2000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,3,23500.000000,3000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,4,23500.000000,4000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,5,23500.000000,5000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,6,23500.000000,6000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,7,23500.000000,7000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,8,23500.000000,8000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,9,23500.000000,9000.000000,76.000000,76.000000,-1.000000,0.000000,1.337992,-4.375258
23,10,23500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24,0,24500.000000,0.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,1,24500.000000,1000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,2,24500.000000,2000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,3,24500.000000,3000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,4,24500.000000,4000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,5,24500.000000,5000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,6,24500.000000,6000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,7,24500.000000,7000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,8,24500.000000,8000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,9,24500.000000,9000.000000,75.000000,75.000000,-1.000000,0.000000,1.337992,-4.375258
24,10,24500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25,0,25500.000000,0.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,1,25500.000000,1000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,2,25500.000000,2000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,3,25500.000000,3000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,4,25500.000000,4000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,5,25500.000000,5000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,6,25500.000000,6000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,7,25500.000000,7000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,8,25500.000000,8000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,9,25500.000000,9000.000000,74.000000,74.000000,-1.000000,0.000000,1.337992,-4.375258
25,10,25500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26,0,26500.000000,0.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,1,26500.000000,1000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,2,26500.000000,2000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,3,26500.000000,3000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,4,26500.000000,4000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,5,26500.000000,5000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,6,26500.000000,6000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,7,26500.000000,7000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,8,26500.000000,8000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,9,26500.000000,9000.000000,73.000000,73.000000,-1.000000,0.000000,1.337992,-4.375258
26,10,26500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27,0,27500.000000,0.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,1,27500.000000,1000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,2,27500.000000,2000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,3,27500.000000,3000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,4,27500.000000,4000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,5,27500.000000,5000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,6,27500.000000,6000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,7,27500.000000,7000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,8,27500.000000,8000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,9,27500.000000,9000.000000,72.000000,72.000000,-1.000000,0.000000,1.337992,-4.375258
27,10,27500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
28,0,28500.000000,0.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,1,28500.000000,1000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,2,28500.000000,2000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,3,28500.000000,3000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,4,28500.000000,4000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,5,28500.000000,5000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,6,28500.000000,6000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,7,28500.000000,7000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,8,28500.000000,8000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,9,28500.000000,9000.000000,71.000000,71.000000,-1.000000,0.000000,1.337992,-4.375258
28,10,28500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
29,0,29500.000000,0.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,1,29500.000000,1000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,2,29500.000000,2000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,3,29500.000000,3000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,4,29500.000000,4000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,5,29500.000000,5000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,6,29500.000000,6000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,7,29500.000000,7000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,8,29500.000000,8000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,9,29500.000000,9000.000000,70.000000,70.000000,-1.000000,0.000000,1.337992,-4.375258
29,10,29500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
30,0,30500.000000,0.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,1,30500.000000,1000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,2,30500.000000,2000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,3,30500.000000,3000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,4,30500.000000,4000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,5,30500.000000,5000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,6,30500.000000,6000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,7,30500.000000,7000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,8,30500.000000,8000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,9,30500.000000,9000.000000,69.000000,69.000000,-1.000000,0.000000,1.337992,-4.375258
30,10,30500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
31,0,31500.000000,0.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
31,1,31500.000000,1000.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
31,2,31500.000000,2000.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
31,3,31500.000000,3000.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
31,4,31500.000000,4000.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
31,5,31500.000000,5000.000000,68.000000,68.000000,-1.000000,0.000000,1.337992,-4.375258
