I,J,X,Y,zMin,zMax,vip1,vip2,vip3
67,9,67500.000000,9500.000000,32.000000,37.000000,0.500000,4.500000,4.500000
68,0,68500.000000,500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,1,68500.000000,1500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,2,68500.000000,2500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,3,68500.000000,3500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,4,68500.000000,4500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,5,68500.000000,5500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,6,68500.000000,6500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,7,68500.000000,7500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,8,68500.000000,8500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
68,9,68500.000000,9500.000000,31.000000,36.000000,0.500000,4.500000,4.500000
69,0,69500.000000,500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,1,69500.000000,1500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,2,69500.000000,2500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,3,69500.000000,3500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,4,69500.000000,4500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,5,69500.000000,5500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,6,69500.000000,6500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,7,69500.000000,7500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,8,69500.000000,8500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
69,9,69500.000000,9500.000000,30.000000,35.000000,0.500000,4.500000,4.500000
70,0,70500.000000,500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,1,70500.000000,1500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,2,70500.000000,2500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,3,70500.000000,3500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,4,70500.000000,4500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,5,70500.000000,5500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,6,70500.000000,6500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,7,70500.000000,7500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,8,70500.000000,8500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
70,9,70500.000000,9500.000000,29.000000,34.000000,0.500000,4.500000,4.500000
71,0,71500.000000,500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,1,71500.000000,1500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,2,71500.000000,2500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,3,71500.000000,3500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,4,71500.000000,4500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,5,71500.000000,5500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,6,71500.000000,6500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,7,71500.000000,7500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,8,71500.000000,8500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
71,9,71500.000000,9500.000000,28.000000,33.000000,0.500000,4.500000,4.500000
72,0,72500.000000,500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,1,72500.000000,1500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,2,72500.000000,2500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,3,72500.000000,3500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,4,72500.000000,4500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,5,72500.000000,5500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,6,72500.000000,6500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,7,72500.000000,7500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,8,72500.000000,8500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
72,9,72500.000000,9500.000000,27.000000,32.000000,0.500000,4.500000,4.500000
73,0,73500.000000,500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,1,73500.000000,1500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,2,73500.000000,2500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,3,73500.000000,3500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,4,73500.000000,4500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,5,73500.000000,5500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,6,73500.000000,6500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,7,73500.000000,7500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,8,73500.000000,8500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
73,9,73500.000000,9500.000000,26.000000,31.000000,0.500000,4.500000,4.500000
74,0,74500.000000,500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,1,74500.000000,1500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,2,74500.000000,2500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,3,74500.000000,3500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,4,74500.000000,4500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,5,74500.000000,5500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,6,74500.000000,6500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,7,74500.000000,7500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,8,74500.000000,8500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
74,9,74500.000000,9500.000000,25.000000,30.000000,0.500000,4.500000,4.500000
75,0,75500.000000,500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,1,75500.000000,1500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,2,75500.000000,2500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,3,75500.000000,3500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,4,75500.000000,4500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,5,75500.000000,5500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,6,75500.000000,6500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,7,75500.000000,7500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,8,75500.000000,8500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
75,9,75500.000000,9500.000000,24.000000,29.000000,0.500000,4.500000,4.500000
76,0,76500.000000,500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,1,76500.000000,1500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,2,76500.000000,2500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,3,76500.000000,3500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,4,76500.000000,4500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,5,76500.000000,5500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,6,76500.000000,6500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,7,76500.000000,7500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,8,76500.000000,8500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
76,9,76500.000000,9500.000000,23.000000,28.000000,0.500000,4.500000,4.500000
77,0,77500.000000,500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,1,77500.000000,1500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,2,77500.000000,2500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,3,77500.000000,3500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,4,77500.000000,4500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,5,77500.000000,5500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,6,77500.000000,6500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,7,77500.000000,7500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,8,77500.000000,8500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
77,9,77500.000000,9500.000000,22.000000,27.000000,0.500000,4.500000,4.500000
78,0,78500.000000,500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,1,78500.000000,1500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,2,78500.000000,2500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,3,78500.000000,3500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,4,78500.000000,4500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,5,78500.000000,5500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,6,78500.000000,6500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,7,78500.000000,7500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,8,78500.000000,8500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
78,9,78500.000000,9500.000000,21.000000,26.000000,0.500000,4.500000,4.500000
79,0,79500.000000,500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,1,79500.000000,1500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,2,79500.000000,2500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,3,79500.000000,3500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,4,79500.000000,4500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,5,79500.000000,5500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,6,79500.000000,6500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,7,79500.000000,7500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,8,79500.000000,8500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
79,9,79500.000000,9500.000000,20.000000,25.000000,0.500000,4.500000,4.500000
80,0,80500.000000,500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,1,80500.000000,1500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,2,80500.000000,2500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,3,80500.000000,3500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,4,80500.000000,4500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,5,80500.000000,5500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,6,80500.000000,6500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,7,80500.000000,7500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,8,80500.000000,8500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
80,9,80500.000000,9500.000000,19.000000,24.000000,0.500000,4.500000,4.500000
81,0,81500.000000,500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,1,81500.000000,1500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,2,81500.000000,2500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,3,81500.000000,3500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,4,81500.000000,4500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,5,81500.000000,5500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,6,81500.000000,6500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,7,81500.000000,7500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,8,81500.000000,8500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
81,9,81500.000000,9500.000000,18.000000,23.000000,0.500000,4.500000,4.500000
82,0,82500.000000,500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,1,82500.000000,1500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,2,82500.000000,2500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,3,82500.000000,3500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,4,82500.000000,4500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,5,82500.000000,5500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,6,82500.000000,6500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,7,82500.000000,7500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,8,82500.000000,8500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
82,9,82500.000000,9500.000000,17.000000,22.000000,0.500000,4.500000,4.500000
83,0,83500.000000,500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,1,83500.000000,1500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,2,83500.000000,2500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,3,83500.000000,3500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,4,83500.000000,4500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,5,83500.000000,5500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,6,83500.000000,6500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,7,83500.000000,7500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,8,83500.000000,8500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
83,9,83500.000000,9500.000000,16.000000,21.000000,0.500000,4.500000,4.500000
84,0,84500.000000,500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,1,84500.000000,1500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,2,84500.000000,2500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,3,84500.000000,3500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,4,84500.000000,4500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,5,84500.000000,5500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,6,84500.000000,6500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,7,84500.000000,7500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,8,84500.000000,8500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
84,9,84500.000000,9500.000000,15.000000,20.000000,0.500000,4.500000,4.500000
85,0,85500.000000,500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,1,85500.000000,1500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,2,85500.000000,2500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,3,85500.000000,3500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,4,85500.000000,4500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,5,85500.000000,5500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,6,85500.000000,6500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,7,85500.000000,7500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,8,85500.000000,8500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
85,9,85500.000000,9500.000000,14.000000,19.000000,0.500000,4.500000,4.500000
86,0,86500.000000,500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,1,86500.000000,1500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,2,86500.000000,2500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,3,86500.000000,3500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,4,86500.000000,4500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,5,86500.000000,5500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,6,86500.000000,6500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,7,86500.000000,7500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,8,86500.000000,8500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
86,9,86500.000000,9500.000000,13.000000,18.000000,0.500000,4.500000,4.500000
87,0,87500.000000,500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,1,87500.000000,1500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,2,87500.000000,2500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,3,87500.000000,3500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,4,87500.000000,4500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,5,87500.000000,5500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,6,87500.000000,6500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,7,87500.000000,7500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,8,87500.000000,8500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
87,9,87500.000000,9500.000000,12.000000,17.000000,0.500000,4.500000,4.500000
88,0,88500.000000,500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,1,88500.000000,1500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,2,88500.000000,2500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,3,88500.000000,3500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,4,88500.000000,4500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,5,88500.000000,5500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,6,88500.000000,6500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,7,88500.000000,7500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,8,88500.000000,8500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
88,9,88500.000000,9500.000000,11.000000,16.000000,0.500000,4.500000,4.500000
89,0,89500.000000,500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,1,89500.000000,1500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,2,89500.000000,2500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,3,89500.000000,3500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,4,89500.000000,4500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,5,89500.000000,5500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,6,89500.000000,6500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,7,89500.000000,7500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,8,89500.000000,8500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
89,9,89500.000000,9500.000000,10.000000,15.000000,0.500000,4.500000,4.500000
90,0,90500.000000,500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,1,90500.000000,1500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,2,90500.000000,2500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,3,90500.000000,3500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,4,90500.000000,4500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,5,90500.000000,5500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,6,90500.000000,6500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,7,90500.000000,7500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,8,90500.000000,8500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
90,9,90500.000000,9500.000000,9.000000,14.000000,0.500000,4.500000,4.500000
91,0,91500.000000,500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,1,91500.000000,1500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,2,91500.000000,2500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,3,91500.000000,3500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,4,91500.000000,4500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,5,91500.000000,5500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,6,91500.000000,6500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,7,91500.000000,7500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,8,91500.000000,8500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
91,9,91500.000000,9500.000000,8.000000,13.000000,0.500000,4.500000,4.500000
92,0,92500.000000,500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,1,92500.000000,1500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,2,92500.000000,2500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,3,92500.000000,3500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,4,92500.000000,4500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,5,92500.000000,5500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,6,92500.000000,6500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,7,92500.000000,7500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,8,92500.000000,8500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
92,9,92500.000000,9500.000000,7.000000,12.000000,0.500000,4.500000,4.500000
93,0,93500.000000,500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,1,93500.000000,1500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,2,93500.000000,2500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,3,93500.000000,3500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,4,93500.000000,4500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,5,93500.000000,5500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,6,93500.000000,6500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,7,93500.000000,7500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,8,93500.000000,8500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
93,9,93500.000000,9500.000000,6.000000,11.000000,0.500000,4.500000,4.500000
94,0,94500.000000,500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,1,94500.000000,1500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,2,94500.000000,2500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,3,94500.000000,3500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,4,94500.000000,4500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,5,94500.000000,5500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,6,94500.000000,6500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,7,94500.000000,7500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,8,94500.000000,8500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
94,9,94500.000000,9500.000000,5.000000,10.000000,0.500000,4.500000,4.500000
95,0,95500.000000,500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,1,95500.000000,1500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,2,95500.000000,2500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,3,95500.000000,3500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,4,95500.000000,4500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,5,95500.000000,5500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,6,95500.000000,6500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,7,95500.000000,7500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,8,95500.000000,8500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
95,9,95500.000000,9500.000000,4.000000,9.000000,0.500000,4.500000,4.500000
96,0,96500.000000,500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,1,96500.000000,1500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,2,96500.000000,2500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,3,96500.000000,3500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,4,96500.000000,4500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,5,96500.000000,5500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,6,96500.000000,6500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,7,96500.000000,7500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,8,96500.000000,8500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
96,9,96500.000000,9500.000000,3.000000,8.000000,0.500000,4.500000,4.500000
97,0,97500.000000,500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,1,97500.000000,1500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,2,97500.000000,2500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,3,97500.000000,3500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,4,97500.000000,4500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,5,97500.000000,5500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,6,97500.000000,6500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,7,97500.000000,7500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,8,97500.000000,8500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
97,9,97500.000000,9500.000000,2.000000,7.000000,0.500000,4.500000,4.500000
98,0,98500.000000,500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,1,98500.000000,1500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,2,98500.000000,2500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,3,98500.000000,3500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,4,98500.000000,4500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,5,98500.000000,5500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,6,98500.000000,6500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,7,98500.000000,7500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,8,98500.000000,8500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
98,9,98500.000000,9500.000000,1.000000,6.000000,0.500000,4.500000,4.500000
99,0,99500.000000,500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,1,99500.000000,1500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,2,99500.000000,2500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,3,99500.000000,3500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,4,99500.000000,4500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,5,99500.000000,5500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,6,99500.000000,6500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,7,99500.000000,7500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,8,99500.000000,8500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
99,9,99500.000000,9500.000000,0.000000,5.000000,0.500000,4.500000,4.500000
