X,Y,i,j,WL
25500.000000,9500.000000,25,9,77.528366
26500.000000,500.000000,26,0,76.528496
26500.000000,1500.000000,26,1,76.528511
26500.000000,2500.000000,26,2,76.528419
26500.000000,3500.000000,26,3,76.528328
26500.000000,4500.000000,26,4,76.528061
26500.000000,5500.000000,26,5,76.528099
26500.000000,6500.000000,26,6,76.528214
26500.000000,7500.000000,26,7,76.528358
26500.000000,8500.000000,26,8,76.528404
26500.000000,9500.000000,26,9,76.528427
27500.000000,500.000000,27,0,75.528618
27500.000000,1500.000000,27,1,75.528671
27500.000000,2500.000000,27,2,75.528526
27500.000000,3500.000000,27,3,75.528412
27500.000000,4500.000000,27,4,75.528130
27500.000000,5500.000000,27,5,75.528160
27500.000000,6500.000000,27,6,75.528297
27500.000000,7500.000000,27,7,75.528404
27500.000000,8500.000000,27,8,75.528511
27500.000000,9500.000000,27,9,75.528488
28500.000000,500.000000,28,0,74.528748
28500.000000,1500.000000,28,1,74.528770
28500.000000,2500.000000,28,2,74.528618
28500.000000,3500.000000,28,3,74.528503
28500.000000,4500.000000,28,4,74.528183
28500.000000,5500.000000,28,5,74.528221
28500.000000,6500.000000,28,6,74.528397
28500.000000,7500.000000,28,7,74.528358
28500.000000,8500.000000,28,8,74.528671
28500.000000,9500.000000,28,9,74.528534
29500.000000,500.000000,29,0,73.528847
29500.000000,1500.000000,29,1,73.528862
29500.000000,2500.000000,29,2,73.528740
29500.000000,3500.000000,29,3,73.528572
29500.000000,4500.000000,29,4,73.528275
29500.000000,5500.000000,29,5,73.528282
29500.000000,6500.000000,29,6,73.528511
29500.000000,7500.000000,29,7,73.528328
29500.000000,8500.000000,29,8,73.528816
29500.000000,9500.000000,29,9,73.528671
30500.000000,500.000000,30,0,72.528847
30500.000000,1500.000000,30,1,72.528908
30500.000000,2500.000000,30,2,72.528786
30500.000000,3500.000000,30,3,72.528534
30500.000000,4500.000000,30,4,72.528366
30500.000000,5500.000000,30,5,72.528351
30500.000000,6500.000000,30,6,72.528587
30500.000000,7500.000000,30,7,72.528404
30500.000000,8500.000000,30,8,72.528969
30500.000000,9500.000000,30,9,72.528786
31500.000000,500.000000,31,0,71.528778
31500.000000,1500.000000,31,1,71.528725
31500.000000,2500.000000,31,2,71.528717
31500.000000,3500.000000,31,3,71.528572
31500.000000,4500.000000,31,4,71.528442
31500.000000,5500.000000,31,5,71.528374
31500.000000,6500.000000,31,6,71.528648
31500.000000,7500.000000,31,7,71.528427
31500.000000,8500.000000,31,8,71.529144
31500.000000,9500.000000,31,9,71.528839
32500.000000,500.000000,32,0,70.528534
32500.000000,1500.000000,32,1,70.528603
32500.000000,2500.000000,32,2,70.528610
32500.000000,3500.000000,32,3,70.528679
32500.000000,4500.000000,32,4,70.528519
32500.000000,5500.000000,32,5,70.528343
32500.000000,6500.000000,32,6,70.528702
32500.000000,7500.000000,32,7,70.528435
32500.000000,8500.000000,32,8,70.529221
32500.000000,9500.000000,32,9,70.528915
33500.000000,500.000000,33,0,69.528473
33500.000000,1500.000000,33,1,69.528679
33500.000000,2500.000000,33,2,69.528580
33500.000000,3500.000000,33,3,69.528793
33500.000000,4500.000000,33,4,69.528610
33500.000000,5500.000000,33,5,69.528259
33500.000000,6500.000000,33,6,69.528618
33500.000000,7500.000000,33,7,69.528404
33500.000000,8500.000000,33,8,69.529259
33500.000000,9500.000000,33,9,69.528854
34500.000000,500.000000,34,0,68.528465
34500.000000,1500.000000,34,1,68.528740
34500.000000,2500.000000,34,2,68.528610
34500.000000,3500.000000,34,3,68.528816
34500.000000,4500.000000,34,4,68.528603
34500.000000,5500.000000,34,5,68.528320
34500.000000,6500.000000,34,6,68.528450
34500.000000,7500.000000,34,7,68.528488
34500.000000,8500.000000,34,8,68.529221
34500.000000,9500.000000,34,9,68.528664
35500.000000,500.000000,35,0,67.528458
35500.000000,1500.000000,35,1,67.528702
35500.000000,2500.000000,35,2,67.528603
35500.000000,3500.000000,35,3,67.528831
35500.000000,4500.000000,35,4,67.528557
35500.000000,5500.000000,35,5,67.528412
35500.000000,6500.000000,35,6,67.528450
35500.000000,7500.000000,35,7,67.528511
35500.000000,8500.000000,35,8,67.528854
35500.000000,9500.000000,35,9,67.528511
36500.000000,500.000000,36,0,66.528564
36500.000000,1500.000000,36,1,66.528778
36500.000000,2500.000000,36,2,66.528549
36500.000000,3500.000000,36,3,66.528740
36500.000000,4500.000000,36,4,66.528419
36500.000000,5500.000000,36,5,66.528458
36500.000000,6500.000000,36,6,66.528595
36500.000000,7500.000000,36,7,66.528519
36500.000000,8500.000000,36,8,66.528847
36500.000000,9500.000000,36,9,66.528633
37500.000000,500.000000,37,0,65.528709
37500.000000,1500.000000,37,1,65.528915
37500.000000,2500.000000,37,2,65.528587
37500.000000,3500.000000,37,3,65.528603
37500.000000,4500.000000,37,4,65.528435
37500.000000,5500.000000,37,5,65.528557
37500.000000,6500.000000,37,6,65.528709
37500.000000,7500.000000,37,7,65.528572
